timestamp,views
2016-01-01 00:00:00,0.617283646435631
2016-01-01 01:00:00,0.04100171589877831
2016-01-01 02:00:00,-0.5817599818586787
2016-01-01 03:00:00,-1.0250689743527825
2016-01-01 04:00:00,-1.291513783001707
2016-01-01 05:00:00,-1.3955585122184533
2016-01-01 06:00:00,-1.3802546203224568
2016-01-01 07:00:00,-1.2335141074849556
2016-01-01 08:00:00,-0.9117421234857529
2016-01-01 09:00:00,-0.5042525371045836
2016-01-01 10:00:00,-0.11395883441933562
2016-01-01 11:00:00,0.21993078896685203
2016-01-01 12:00:00,0.6382783335105134
2016-01-01 13:00:00,1.2157409064499303
2016-01-01 14:00:00,1.565803848773333
2016-01-01 15:00:00,1.3091598540436007
2016-01-01 16:00:00,1.3726329679789333
2016-01-01 17:00:00,1.4451263874669094
2016-01-01 18:00:00,2.0018363297236013
2016-01-01 19:00:00,1.7690373595845648
2016-01-01 20:00:00,3.302904257349098
2016-01-01 21:00:00,3.7986011690029966
2016-01-01 22:00:00,2.2923929189872316
2016-01-01 23:00:00,0.8987013719137246
2016-01-02 00:00:00,0.11388044964365812
2016-01-02 01:00:00,-0.5473336349822422
2016-01-02 02:00:00,-0.9050090038426789
2016-01-02 03:00:00,-1.132991545770419
2016-01-02 04:00:00,-1.258554594257327
2016-01-02 05:00:00,-1.311624223256259
2016-01-02 06:00:00,-1.2198008718802795
2016-01-02 07:00:00,-0.9351672543349511
2016-01-02 08:00:00,-0.47532432827858107
2016-01-02 09:00:00,-0.013263375281829344
2016-01-02 10:00:00,0.31288044355531935
2016-01-02 11:00:00,0.5457535125899143
2016-01-02 12:00:00,0.8794455389212795
2016-01-02 13:00:00,1.3267657516282785
2016-01-02 14:00:00,1.2127818905539645
2016-01-02 15:00:00,1.0447502950593472
2016-01-02 16:00:00,1.0574557856844289
2016-01-02 17:00:00,1.3976240554875992
2016-01-02 18:00:00,1.479878769483803
2016-01-02 19:00:00,2.3951582072740027
2016-01-02 20:00:00,2.393671289436464
2016-01-02 21:00:00,2.6616375954075213
2016-01-02 22:00:00,2.565170713243215
2016-01-02 23:00:00,1.499524856659522
2016-01-03 00:00:00,0.5081162135726135
2016-01-03 01:00:00,-0.31937085275998445
2016-01-03 02:00:00,-0.7713889354453866
2016-01-03 03:00:00,-1.0182370561822973
2016-01-03 04:00:00,-1.1936291419690497
2016-01-03 05:00:00,-1.270943929594693
2016-01-03 06:00:00,-1.2009105934392559
2016-01-03 07:00:00,-0.8954551862420148
2016-01-03 08:00:00,-0.3444607387960615
2016-01-03 09:00:00,0.24452668236587302
2016-01-03 10:00:00,0.5934435617713059
2016-01-03 11:00:00,0.9687692875537554
2016-01-03 12:00:00,1.7683754094509097
2016-01-03 13:00:00,2.428339692705058
2016-01-03 14:00:00,2.2348822961811656
2016-01-03 15:00:00,1.652810771938016
2016-01-03 16:00:00,1.6759296273522395
2016-01-03 17:00:00,1.7190700043463447
2016-01-03 18:00:00,1.7713937044633221
2016-01-03 19:00:00,2.6136363308647845
2016-01-03 20:00:00,3.209717486294844
2016-01-03 21:00:00,2.92265836490157
2016-01-03 22:00:00,1.8718471072086709
2016-01-03 23:00:00,0.6307202461635558
2016-01-04 00:00:00,-0.21711437688938104
2016-01-04 01:00:00,-0.7080936588593942
2016-01-04 02:00:00,-0.975264636684791
2016-01-04 03:00:00,-1.1562437791966473
2016-01-04 04:00:00,-1.2533232122309033
2016-01-04 05:00:00,-1.162038312829315
2016-01-04 06:00:00,-0.8950303525741465
2016-01-04 07:00:00,-0.7691956081368577
2016-01-04 08:00:00,-0.6043650849303638
2016-01-04 09:00:00,-0.4922188764658981
2016-01-04 10:00:00,-0.3612466086032262
2016-01-04 11:00:00,-0.046464620418366805
2016-01-04 12:00:00,0.22841758247147506
2016-01-04 13:00:00,0.3814367417259587
2016-01-04 14:00:00,0.18184889657620074
2016-01-04 15:00:00,0.27731791361365393
2016-01-04 16:00:00,0.6417264021171647
2016-01-04 17:00:00,1.171913879690317
2016-01-04 18:00:00,1.372949123266649
2016-01-04 19:00:00,2.1086177781496382
2016-01-04 20:00:00,2.656840926901707
2016-01-04 21:00:00,2.353430649221878
2016-01-04 22:00:00,1.4695987827066663
2016-01-04 23:00:00,0.25567115625785763
2016-01-05 00:00:00,-0.5268033009861925
2016-01-05 01:00:00,-0.8830510311255373
2016-01-05 02:00:00,-1.0845802673389255
2016-01-05 03:00:00,-1.231147882753457
2016-01-05 04:00:00,-1.3168407855035709
2016-01-05 05:00:00,-1.1839221866508982
2016-01-05 06:00:00,-0.8199385318152557
2016-01-05 07:00:00,-0.6524849077059941
2016-01-05 08:00:00,-0.4964425135127274
2016-01-05 09:00:00,-0.44244417835613004
2016-01-05 10:00:00,-0.3380783539252973
2016-01-05 11:00:00,0.03258902128971369
2016-01-05 12:00:00,0.3863964278020015
2016-01-05 13:00:00,0.08825705155956054
2016-01-05 14:00:00,0.015249879729046158
2016-01-05 15:00:00,0.08965011079605861
2016-01-05 16:00:00,0.4280696466640503
2016-01-05 17:00:00,0.8863169765027292
2016-01-05 18:00:00,1.0853910693099489
2016-01-05 19:00:00,1.8352570725819288
2016-01-05 20:00:00,3.3542449121183338
2016-01-05 21:00:00,3.041167198531318
2016-01-05 22:00:00,1.6225784225501854
2016-01-05 23:00:00,0.204182303697505
2016-01-06 00:00:00,-0.5978098026366299
2016-01-06 01:00:00,-0.9453731422165291
2016-01-06 02:00:00,-1.131440408890063
2016-01-06 03:00:00,-1.2691655561012911
2016-01-06 04:00:00,-1.349888892922621
